"BLeft","timeCount"
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
0,10360.0
