"BLeft","timeCount"
81,449.0
81,450.0
81,451.0
80,452.0
80,453.0
80,454.0
80,455.0
80,456.0
80,457.0
80,458.0
80,459.0
80,460.0
80,461.0
80,462.0
80,463.0
80,464.0
80,465.0
80,466.0
80,467.0
80,468.0
80,469.0
80,470.0
79,471.0
79,472.0
78,473.0
78,474.0
78,475.0
77,476.0
76,477.0
76,478.0
75,479.0
75,480.0
73,481.0
72,482.0
72,483.0
72,484.0
72,485.0
72,486.0
72,487.0
72,488.0
72,489.0
72,490.0
72,491.0
72,492.0
72,493.0
72,494.0
72,495.0
72,496.0
71,497.0
70,498.0
70,499.0
69,500.0
69,501.0
69,502.0
69,503.0
68,504.0
68,505.0
68,506.0
68,507.0
68,508.0
68,509.0
68,510.0
68,511.0
67,512.0
67,513.0
67,514.0
67,515.0
66,516.0
65,517.0
65,518.0
65,519.0
65,520.0
65,521.0
65,522.0
65,523.0
65,524.0
65,525.0
64,526.0
64,527.0
64,528.0
64,529.0
64,530.0
64,531.0
64,532.0
64,533.0
64,534.0
64,535.0
64,536.0
63,537.0
63,538.0
63,539.0
63,540.0
62,541.0
62,542.0
62,543.0
61,544.0
60,545.0
60,546.0
60,547.0
60,548.0
60,549.0
60,550.0
60,551.0
60,552.0
60,553.0
60,554.0
60,555.0
60,556.0
60,557.0
60,558.0
60,559.0
60,560.0
60,561.0
60,562.0
60,563.0
59,564.0
58,565.0
58,566.0
57,567.0
57,568.0
57,569.0
57,570.0
57,571.0
56,572.0
56,573.0
56,574.0
56,575.0
56,576.0
55,577.0
55,578.0
55,579.0
55,580.0
55,581.0
55,582.0
55,583.0
55,584.0
55,585.0
55,586.0
55,587.0
55,588.0
55,589.0
54,590.0
54,591.0
54,592.0
54,593.0
54,594.0
54,595.0
54,596.0
54,597.0
54,598.0
54,599.0
54,600.0
54,601.0
54,602.0
54,603.0
54,604.0
54,605.0
54,606.0
54,607.0
53,608.0
53,609.0
53,610.0
53,611.0
53,612.0
53,613.0
53,614.0
52,615.0
51,616.0
51,617.0
51,618.0
51,619.0
50,620.0
50,621.0
50,622.0
50,623.0
50,624.0
50,625.0
50,626.0
50,627.0
50,628.0
50,629.0
49,630.0
48,631.0
48,632.0
48,633.0
47,634.0
47,635.0
46,636.0
46,637.0
46,638.0
46,639.0
46,640.0
46,641.0
46,642.0
46,643.0
46,644.0
46,645.0
46,646.0
46,647.0
46,648.0
45,649.0
45,650.0
45,651.0
45,652.0
44,653.0
44,654.0
44,655.0
44,656.0
44,657.0
44,658.0
43,659.0
43,660.0
43,661.0
43,662.0
43,663.0
43,664.0
42,665.0
42,666.0
42,667.0
42,668.0
42,669.0
42,670.0
41,671.0
41,672.0
41,673.0
41,674.0
41,675.0
41,676.0
40,677.0
39,678.0
39,679.0
38,680.0
38,681.0
38,682.0
38,683.0
38,684.0
38,685.0
38,686.0
38,687.0
38,688.0
38,689.0
38,690.0
37,691.0
37,692.0
37,693.0
37,694.0
37,695.0
37,696.0
36,697.0
36,698.0
36,699.0
36,700.0
36,701.0
36,702.0
36,703.0
36,704.0
36,705.0
36,706.0
36,707.0
36,708.0
36,709.0
36,710.0
36,711.0
36,712.0
36,713.0
36,714.0
36,715.0
36,716.0
36,717.0
36,718.0
36,719.0
36,720.0
36,721.0
36,722.0
36,723.0
36,724.0
36,725.0
36,726.0
36,727.0
36,728.0
36,729.0
36,730.0
36,731.0
36,732.0
36,733.0
36,734.0
36,735.0
36,736.0
35,737.0
35,738.0
35,739.0
35,740.0
35,741.0
35,742.0
35,743.0
35,744.0
35,745.0
35,746.0
35,747.0
35,748.0
35,749.0
35,750.0
35,751.0
35,752.0
35,753.0
35,754.0
34,755.0
34,756.0
34,757.0
34,758.0
34,759.0
33,760.0
33,761.0
32,762.0
32,763.0
32,764.0
32,765.0
32,766.0
32,767.0
32,768.0
32,769.0
32,770.0
32,771.0
32,772.0
32,773.0
32,774.0
32,775.0
32,776.0
32,777.0
32,778.0
32,779.0
32,780.0
32,781.0
32,782.0
32,783.0
31,784.0
31,785.0
31,786.0
31,787.0
31,788.0
31,789.0
31,790.0
31,791.0
31,792.0
31,793.0
31,794.0
31,795.0
31,796.0
31,797.0
31,798.0
31,799.0
31,800.0
31,801.0
31,802.0
31,803.0
31,804.0
31,805.0
31,806.0
31,807.0
30,808.0
30,809.0
30,810.0
30,811.0
30,812.0
30,813.0
30,814.0
30,815.0
30,816.0
30,817.0
30,818.0
30,819.0
30,820.0
29,821.0
29,822.0
29,823.0
29,824.0
29,825.0
28,826.0
28,827.0
28,828.0
28,829.0
28,830.0
28,831.0
28,832.0
27,833.0
27,834.0
27,835.0
27,836.0
27,837.0
27,838.0
27,839.0
27,840.0
27,841.0
27,842.0
27,843.0
26,844.0
26,845.0
26,846.0
26,847.0
26,848.0
26,849.0
26,850.0
26,851.0
26,852.0
26,853.0
26,854.0
26,855.0
26,856.0
26,857.0
26,858.0
26,859.0
26,860.0
26,861.0
26,862.0
26,863.0
26,864.0
25,865.0
25,866.0
25,867.0
25,868.0
25,869.0
25,870.0
25,871.0
25,872.0
25,873.0
25,874.0
25,875.0
25,876.0
25,877.0
25,878.0
25,879.0
25,880.0
25,881.0
25,882.0
25,883.0
25,884.0
25,885.0
25,886.0
25,887.0
25,888.0
25,889.0
25,890.0
24,891.0
24,892.0
24,893.0
24,894.0
24,895.0
24,896.0
23,897.0
23,898.0
23,899.0
23,900.0
23,901.0
23,902.0
23,903.0
23,904.0
23,905.0
23,906.0
23,907.0
23,908.0
23,909.0
23,910.0
23,911.0
23,912.0
23,913.0
23,914.0
23,915.0
23,916.0
22,917.0
22,918.0
22,919.0
22,920.0
22,921.0
22,922.0
22,923.0
22,924.0
22,925.0
22,926.0
22,927.0
22,928.0
22,929.0
22,930.0
22,931.0
22,932.0
22,933.0
22,934.0
22,935.0
22,936.0
22,937.0
22,938.0
22,939.0
22,940.0
22,941.0
22,942.0
22,943.0
22,944.0
22,945.0
22,946.0
22,947.0
22,948.0
22,949.0
22,950.0
22,951.0
22,952.0
22,953.0
22,954.0
22,955.0
22,956.0
22,957.0
22,958.0
22,959.0
22,960.0
22,961.0
22,962.0
22,963.0
22,964.0
22,965.0
22,966.0
22,967.0
22,968.0
22,969.0
22,970.0
22,971.0
22,972.0
22,973.0
22,974.0
22,975.0
22,976.0
22,977.0
22,978.0
22,979.0
22,980.0
22,981.0
22,982.0
22,983.0
22,984.0
22,985.0
22,986.0
22,987.0
22,988.0
22,989.0
22,990.0
22,991.0
22,992.0
22,993.0
22,994.0
22,995.0
22,996.0
22,997.0
22,998.0
22,999.0
21,1000.0
21,1001.0
21,1002.0
21,1003.0
21,1004.0
21,1005.0
21,1006.0
21,1007.0
21,1008.0
21,1009.0
21,1010.0
21,1011.0
21,1012.0
20,1013.0
20,1014.0
20,1015.0
20,1016.0
20,1017.0
20,1018.0
20,1019.0
20,1020.0
20,1021.0
20,1022.0
20,1023.0
