"Steps taken by first ant","Time","Steps taken bt present ant"
0,1.0,0
0,2.0,0
0,3.0,0
0,4.0,0
0,5.0,0
0,6.0,0
0,7.0,0
0,8.0,0
0,9.0,0
0,10.0,0
0,11.0,0
0,12.0,0
0,13.0,0
0,14.0,0
0,15.0,0
0,16.0,0
0,17.0,0
0,18.0,0
0,19.0,0
0,20.0,0
0,21.0,0
0,22.0,0
0,23.0,0
0,24.0,0
0,25.0,0
0,26.0,0
0,27.0,0
0,28.0,0
0,29.0,0
0,30.0,0
0,31.0,0
0,32.0,0
0,33.0,0
0,34.0,0
0,35.0,0
0,36.0,0
0,37.0,0
0,38.0,0
0,39.0,0
0,40.0,0
0,41.0,0
0,42.0,0
0,43.0,0
0,44.0,0
0,45.0,0
0,46.0,0
0,47.0,0
0,48.0,0
0,49.0,0
0,50.0,0
0,51.0,0
0,52.0,0
0,53.0,0
0,54.0,0
0,55.0,0
0,56.0,0
0,57.0,0
0,58.0,0
0,59.0,0
0,60.0,0
0,61.0,0
0,62.0,0
0,63.0,0
0,64.0,0
0,65.0,0
0,66.0,0
0,67.0,0
0,68.0,0
0,69.0,0
0,70.0,0
0,71.0,0
0,72.0,0
0,73.0,0
0,74.0,0
0,75.0,0
0,76.0,0
0,77.0,0
0,78.0,0
0,79.0,0
0,80.0,0
0,81.0,0
0,82.0,0
0,83.0,0
0,84.0,0
0,85.0,0
0,86.0,0
0,87.0,0
0,88.0,0
0,89.0,0
0,90.0,0
0,91.0,0
0,92.0,0
0,93.0,0
0,94.0,92
94,95.0,91
94,96.0,91
94,97.0,91
94,98.0,91
94,99.0,91
94,100.0,90
94,101.0,89
94,102.0,89
94,103.0,89
94,104.0,89
94,105.0,89
94,106.0,89
94,107.0,88
94,108.0,87
94,109.0,86
94,110.0,83
94,111.0,83
94,112.0,80
94,113.0,79
94,114.0,77
94,115.0,77
94,116.0,76
94,117.0,76
94,118.0,73
94,119.0,73
94,120.0,71
94,121.0,71
94,122.0,72
94,123.0,71
94,124.0,71
94,125.0,71
94,126.0,71
94,127.0,68
94,128.0,67
94,129.0,66
94,130.0,66
94,131.0,66
94,132.0,67
94,133.0,64
94,134.0,63
94,135.0,63
94,136.0,62
94,137.0,62
94,138.0,62
94,139.0,59
94,140.0,62
94,141.0,59
94,142.0,59
94,143.0,57
94,144.0,57
94,145.0,57
94,146.0,57
94,147.0,57
94,148.0,54
94,149.0,51
94,150.0,50
94,151.0,49
94,152.0,49
94,153.0,49
94,154.0,48
94,155.0,48
94,156.0,47
94,157.0,47
94,158.0,45
94,159.0,45
94,160.0,45
94,161.0,40
94,162.0,39
94,163.0,39
94,164.0,39
94,165.0,38
94,166.0,36
94,167.0,35
94,168.0,34
94,169.0,34
94,170.0,33
94,171.0,32
94,172.0,32
94,173.0,32
94,174.0,32
94,175.0,32
94,176.0,32
94,177.0,32
94,178.0,32
94,179.0,32
94,180.0,32
94,181.0,32
94,182.0,32
94,183.0,32
94,184.0,32
94,185.0,32
94,186.0,32
94,187.0,32
94,188.0,32
94,189.0,32
94,190.0,32
94,191.0,32
94,192.0,32
94,193.0,32
94,194.0,32
94,195.0,32
94,196.0,32
94,197.0,32
94,198.0,32
94,199.0,32
94,200.0,32
94,201.0,32
94,202.0,32
94,203.0,32
94,204.0,32
94,205.0,32
94,206.0,32
94,207.0,32
94,208.0,32
94,209.0,32
94,210.0,32
94,211.0,32
94,212.0,32
94,213.0,32
94,214.0,32
94,215.0,32
94,216.0,32
94,217.0,32
94,218.0,32
94,219.0,32
94,220.0,32
94,221.0,32
94,222.0,32
94,223.0,32
94,224.0,32
94,225.0,32
94,226.0,32
94,227.0,32
94,228.0,32
94,229.0,32
94,230.0,32
94,231.0,32
94,232.0,32
94,233.0,32
94,234.0,32
94,235.0,32
94,236.0,32
94,237.0,32
94,238.0,32
94,239.0,32
94,240.0,32
94,241.0,32
94,242.0,32
94,243.0,32
94,244.0,32
94,245.0,32
94,246.0,32
94,247.0,32
94,248.0,32
94,249.0,32
94,250.0,32
94,251.0,32
94,252.0,32
94,253.0,32
94,254.0,32
94,255.0,32
94,256.0,32
94,257.0,32
94,258.0,32
94,259.0,32
94,260.0,32
94,261.0,32
94,262.0,32
94,263.0,32
94,264.0,32
94,265.0,32
94,266.0,32
94,267.0,32
94,268.0,32
94,269.0,32
94,270.0,32
94,271.0,32
94,272.0,32
94,273.0,32
94,274.0,32
94,275.0,32
94,276.0,32
94,277.0,32
94,278.0,32
94,279.0,32
94,280.0,32
94,281.0,32
94,282.0,32
94,283.0,32
94,284.0,32
94,285.0,32
94,286.0,32
94,287.0,32
94,288.0,32
94,289.0,32
94,290.0,32
94,291.0,32
94,292.0,32
94,293.0,32
94,294.0,32
94,295.0,32
94,296.0,32
94,297.0,32
94,298.0,32
94,299.0,32
94,300.0,32
94,301.0,32
94,302.0,32
94,303.0,32
94,304.0,32
94,305.0,32
94,306.0,32
94,307.0,32
94,308.0,32
94,309.0,32
94,310.0,32
94,311.0,32
94,312.0,32
94,313.0,32
94,314.0,32
94,315.0,32
94,316.0,32
94,317.0,32
94,318.0,32
94,319.0,32
94,320.0,32
94,321.0,32
94,322.0,32
94,323.0,32
94,324.0,32
94,325.0,32
94,326.0,32
94,327.0,32
94,328.0,32
94,329.0,32
94,330.0,32
94,331.0,32
94,332.0,32
94,333.0,32
94,334.0,32
94,335.0,32
94,336.0,32
94,337.0,32
94,338.0,32
94,339.0,32
94,340.0,32
94,341.0,32
94,342.0,32
94,343.0,32
94,344.0,32
94,345.0,32
94,346.0,32
94,347.0,32
94,348.0,32
94,349.0,32
94,350.0,32
94,351.0,32
94,352.0,32
94,353.0,32
94,354.0,32
94,355.0,32
94,356.0,32
94,357.0,32
94,358.0,32
94,359.0,32
94,360.0,32
94,361.0,32
94,362.0,32
94,363.0,32
94,364.0,32
94,365.0,32
94,366.0,32
94,367.0,32
94,368.0,32
94,369.0,32
94,370.0,32
94,371.0,32
94,372.0,32
94,373.0,32
94,374.0,32
94,375.0,32
94,376.0,32
94,377.0,32
94,378.0,32
94,379.0,32
94,380.0,32
94,381.0,32
94,382.0,32
94,383.0,32
94,384.0,32
94,385.0,32
94,386.0,32
94,387.0,32
94,388.0,32
94,389.0,32
94,390.0,32
94,391.0,32
94,392.0,32
94,393.0,32
94,394.0,32
94,395.0,32
94,396.0,32
94,397.0,32
94,398.0,32
94,399.0,32
94,400.0,32
94,401.0,32
94,402.0,32
94,403.0,32
94,404.0,32
94,405.0,32
