"Steps taken by first ant","Time","Steps taken bt present ant"
123,663.0,32
123,664.0,32
123,665.0,32
123,666.0,32
123,667.0,32
123,668.0,32
123,669.0,32
123,670.0,32
123,671.0,32
123,672.0,32
123,673.0,32
123,674.0,32
123,675.0,32
123,676.0,32
123,677.0,32
123,678.0,32
123,679.0,32
123,680.0,32
123,681.0,32
123,682.0,32
123,683.0,32
123,684.0,32
123,685.0,32
123,686.0,32
123,687.0,32
123,688.0,32
123,689.0,32
123,690.0,32
123,691.0,32
123,692.0,32
123,693.0,32
123,694.0,32
123,695.0,32
123,696.0,32
123,697.0,32
123,698.0,32
123,699.0,32
123,700.0,32
123,701.0,32
123,702.0,32
123,703.0,32
123,704.0,32
123,705.0,32
123,706.0,32
123,707.0,32
123,708.0,32
123,709.0,32
123,710.0,32
123,711.0,32
123,712.0,32
123,713.0,32
123,714.0,32
123,715.0,32
123,716.0,32
123,717.0,32
123,718.0,32
123,719.0,32
123,720.0,32
123,721.0,32
123,722.0,32
123,723.0,32
123,724.0,32
123,725.0,32
