"Steps taken by first ant","Time","Steps taken bt present ant"
0,1.0,0
0,2.0,0
0,3.0,0
0,4.0,0
0,5.0,0
0,6.0,0
0,7.0,0
0,8.0,0
0,9.0,0
0,10.0,0
0,11.0,0
0,12.0,0
0,13.0,0
0,14.0,0
0,15.0,0
0,16.0,0
0,17.0,0
0,18.0,0
0,19.0,0
0,20.0,0
0,21.0,0
0,22.0,0
0,23.0,0
0,24.0,0
0,25.0,0
0,26.0,0
0,27.0,0
0,28.0,0
0,29.0,0
0,30.0,0
0,31.0,0
0,32.0,0
0,33.0,0
0,34.0,0
0,35.0,0
0,36.0,0
0,37.0,0
0,38.0,0
0,39.0,0
0,40.0,0
0,41.0,0
0,42.0,0
0,43.0,0
0,44.0,0
0,45.0,0
0,46.0,0
0,47.0,0
0,48.0,0
0,49.0,0
0,50.0,0
0,51.0,0
0,52.0,0
0,53.0,0
0,54.0,0
0,55.0,0
0,56.0,0
0,57.0,0
0,58.0,0
0,59.0,0
0,60.0,0
0,61.0,0
0,62.0,0
0,63.0,0
0,64.0,0
0,65.0,0
0,66.0,0
0,67.0,0
0,68.0,0
0,69.0,0
0,70.0,0
0,71.0,0
0,72.0,0
0,73.0,0
0,74.0,0
0,75.0,0
0,76.0,0
0,77.0,0
0,78.0,0
0,79.0,0
0,80.0,0
0,81.0,0
0,82.0,0
0,83.0,0
0,84.0,0
0,85.0,0
0,86.0,0
0,87.0,0
0,88.0,0
0,89.0,0
0,90.0,0
0,91.0,0
0,92.0,0
0,93.0,0
0,94.0,0
0,95.0,0
0,96.0,0
0,97.0,0
0,98.0,0
0,99.0,0
0,100.0,0
0,101.0,0
0,102.0,0
0,103.0,0
0,104.0,0
0,105.0,0
0,106.0,0
0,107.0,0
0,108.0,0
0,109.0,0
0,110.0,0
0,111.0,0
0,112.0,0
0,113.0,0
0,114.0,0
0,115.0,0
0,116.0,0
0,117.0,0
0,118.0,0
0,119.0,0
0,120.0,112
120,121.0,112
120,122.0,108
120,123.0,107
120,124.0,107
120,125.0,107
120,126.0,106
120,127.0,105
120,128.0,103
120,129.0,99
120,130.0,97
120,131.0,95
120,132.0,93
120,133.0,92
120,134.0,92
120,135.0,92
120,136.0,91
120,137.0,90
120,138.0,88
120,139.0,84
120,140.0,82
120,141.0,82
120,142.0,81
120,143.0,79
120,144.0,75
120,145.0,74
120,146.0,71
120,147.0,70
120,148.0,68
120,149.0,67
120,150.0,66
120,151.0,66
120,152.0,63
120,153.0,62
120,154.0,62
120,155.0,60
120,156.0,59
120,157.0,57
120,158.0,57
120,159.0,54
120,160.0,54
120,161.0,49
120,162.0,48
120,163.0,46
120,164.0,46
120,165.0,46
120,166.0,46
120,167.0,45
120,168.0,43
120,169.0,39
120,170.0,37
120,171.0,36
120,172.0,36
120,173.0,35
120,174.0,35
120,175.0,35
120,176.0,35
120,177.0,35
120,178.0,35
120,179.0,35
120,180.0,35
120,181.0,34
120,182.0,34
120,183.0,34
120,184.0,34
120,185.0,34
120,186.0,34
120,187.0,34
120,188.0,34
120,189.0,34
120,190.0,34
120,191.0,34
120,192.0,34
120,193.0,34
120,194.0,34
120,195.0,34
120,196.0,34
120,197.0,34
120,198.0,34
120,199.0,34
120,200.0,33
120,201.0,33
120,202.0,33
120,203.0,33
120,204.0,33
120,205.0,33
120,206.0,33
120,207.0,33
120,208.0,33
120,209.0,33
120,210.0,33
120,211.0,33
120,212.0,33
120,213.0,33
120,214.0,33
120,215.0,33
120,216.0,33
120,217.0,33
120,218.0,33
120,219.0,33
120,220.0,33
120,221.0,33
120,222.0,33
120,223.0,33
120,224.0,33
120,225.0,33
120,226.0,33
120,227.0,33
120,228.0,33
120,229.0,33
120,230.0,33
120,231.0,33
120,232.0,33
120,233.0,33
120,234.0,33
120,235.0,33
120,236.0,32
120,237.0,32
120,238.0,32
120,239.0,32
120,240.0,32
120,241.0,32
120,242.0,32
120,243.0,32
120,244.0,32
120,245.0,32
120,246.0,32
120,247.0,32
120,248.0,32
120,249.0,32
120,250.0,32
120,251.0,32
120,252.0,32
120,253.0,32
120,254.0,32
120,255.0,32
120,256.0,32
120,257.0,32
120,258.0,32
120,259.0,32
120,260.0,32
120,261.0,32
120,262.0,32
120,263.0,32
120,264.0,32
120,265.0,32
120,266.0,32
120,267.0,32
120,268.0,32
120,269.0,32
120,270.0,32
120,271.0,32
120,272.0,32
120,273.0,32
120,274.0,32
120,275.0,32
120,276.0,32
120,277.0,32
120,278.0,32
120,279.0,32
120,280.0,32
120,281.0,32
120,282.0,32
120,283.0,32
120,284.0,32
120,285.0,32
120,286.0,32
120,287.0,32
120,288.0,32
120,289.0,32
120,290.0,32
120,291.0,32
120,292.0,32
120,293.0,32
120,294.0,32
120,295.0,32
120,296.0,32
120,297.0,32
120,298.0,32
120,299.0,32
120,300.0,32
120,301.0,32
120,302.0,32
120,303.0,32
120,304.0,32
120,305.0,32
120,306.0,32
120,307.0,32
120,308.0,32
120,309.0,32
120,310.0,32
120,311.0,32
120,312.0,32
120,313.0,32
120,314.0,32
120,315.0,32
120,316.0,32
120,317.0,32
120,318.0,32
120,319.0,32
120,320.0,32
120,321.0,32
120,322.0,32
120,323.0,32
120,324.0,32
120,325.0,32
120,326.0,32
120,327.0,32
120,328.0,32
120,329.0,32
120,330.0,32
120,331.0,32
120,332.0,32
120,333.0,32
120,334.0,32
120,335.0,32
120,336.0,32
120,337.0,32
120,338.0,32
120,339.0,32
120,340.0,32
120,341.0,32
120,342.0,32
120,343.0,32
120,344.0,32
120,345.0,32
120,346.0,32
120,347.0,32
120,348.0,32
120,349.0,32
120,350.0,32
120,351.0,32
120,352.0,32
120,353.0,32
120,354.0,32
120,355.0,32
120,356.0,32
120,357.0,32
120,358.0,32
120,359.0,32
120,360.0,32
120,361.0,32
120,362.0,32
120,363.0,32
120,364.0,32
120,365.0,32
120,366.0,32
120,367.0,32
120,368.0,32
120,369.0,32
120,370.0,32
120,371.0,32
120,372.0,32
120,373.0,32
120,374.0,32
120,375.0,32
120,376.0,32
120,377.0,32
120,378.0,32
120,379.0,32
120,380.0,32
120,381.0,32
120,382.0,32
120,383.0,32
120,384.0,32
120,385.0,32
120,386.0,32
120,387.0,32
120,388.0,32
120,389.0,32
120,390.0,32
120,391.0,32
120,392.0,32
120,393.0,32
120,394.0,32
120,395.0,32
120,396.0,32
120,397.0,32
120,398.0,32
120,399.0,32
120,400.0,32
120,401.0,32
120,402.0,32
120,403.0,32
120,404.0,32
120,405.0,32
120,406.0,32
120,407.0,32
120,408.0,32
120,409.0,32
120,410.0,32
120,411.0,32
120,412.0,32
120,413.0,32
120,414.0,32
120,415.0,32
120,416.0,32
120,417.0,32
120,418.0,32
120,419.0,32
120,420.0,32
120,421.0,32
120,422.0,32
120,423.0,32
120,424.0,32
120,425.0,32
120,426.0,32
120,427.0,32
120,428.0,32
120,429.0,32
120,430.0,32
120,431.0,32
120,432.0,32
120,433.0,32
120,434.0,32
120,435.0,32
120,436.0,32
