"Steps taken by first ant","Time","Steps taken bt present ant"
134,663.0,32
134,664.0,32
134,665.0,32
134,666.0,32
134,667.0,32
134,668.0,32
134,669.0,32
134,670.0,32
134,671.0,32
134,672.0,32
134,673.0,32
134,674.0,32
134,675.0,32
134,676.0,32
134,677.0,32
134,678.0,32
134,679.0,32
134,680.0,32
134,681.0,32
134,682.0,32
134,683.0,32
134,684.0,32
134,685.0,32
134,686.0,32
134,687.0,32
134,688.0,32
134,689.0,32
134,690.0,32
134,691.0,32
134,692.0,32
134,693.0,32
134,694.0,32
134,695.0,32
134,696.0,32
134,697.0,32
134,698.0,32
134,699.0,32
134,700.0,32
134,701.0,32
134,702.0,32
134,703.0,32
134,704.0,32
134,705.0,32
134,706.0,32
134,707.0,32
134,708.0,32
134,709.0,32
134,710.0,32
134,711.0,32
134,712.0,32
134,713.0,32
134,714.0,32
134,715.0,32
134,716.0,32
134,717.0,32
134,718.0,32
134,719.0,32
134,720.0,32
134,721.0,32
134,722.0,32
134,723.0,32
134,724.0,32
134,725.0,32
134,726.0,32
134,727.0,32
134,728.0,32
134,729.0,32
134,730.0,32
134,731.0,32
134,732.0,32
134,733.0,32
134,734.0,32
134,735.0,32
134,736.0,32
134,737.0,32
134,738.0,32
134,739.0,32
134,740.0,32
134,741.0,32
134,742.0,32
134,743.0,32
134,744.0,32
134,745.0,32
134,746.0,32
134,747.0,32
134,748.0,32
134,749.0,32
134,750.0,32
134,751.0,32
134,752.0,32
134,753.0,32
134,754.0,32
134,755.0,32
134,756.0,32
134,757.0,32
134,758.0,32
134,759.0,32
134,760.0,32
134,761.0,32
134,762.0,32
134,763.0,32
134,764.0,32
134,765.0,32
134,766.0,32
134,767.0,32
134,768.0,32
134,769.0,32
134,770.0,32
134,771.0,32
134,772.0,32
134,773.0,32
134,774.0,32
134,775.0,32
134,776.0,32
134,777.0,32
134,778.0,32
134,779.0,32
134,780.0,32
134,781.0,32
134,782.0,32
134,783.0,32
134,784.0,32
134,785.0,32
134,786.0,32
134,787.0,32
134,788.0,32
134,789.0,32
134,790.0,32
134,791.0,32
134,792.0,32
134,793.0,32
134,794.0,32
134,795.0,32
134,796.0,32
134,797.0,32
134,798.0,32
134,799.0,32
134,800.0,32
134,801.0,32
134,802.0,32
134,803.0,32
134,804.0,32
134,805.0,32
134,806.0,32
134,807.0,32
134,808.0,32
134,809.0,32
134,810.0,32
134,811.0,32
134,812.0,32
134,813.0,32
134,814.0,32
134,815.0,32
134,816.0,32
134,817.0,32
134,818.0,32
134,819.0,32
134,820.0,32
134,821.0,32
134,822.0,32
134,823.0,32
134,824.0,32
134,825.0,32
134,826.0,32
134,827.0,32
134,828.0,32
134,829.0,32
134,830.0,32
134,831.0,32
134,832.0,32
134,833.0,32
134,834.0,32
134,835.0,32
134,836.0,32
134,837.0,32
134,838.0,32
134,839.0,32
134,840.0,32
134,841.0,32
134,842.0,32
134,843.0,32
134,844.0,32
134,845.0,32
134,846.0,32
134,847.0,32
134,848.0,32
134,849.0,32
134,850.0,32
134,851.0,32
134,852.0,32
134,853.0,32
134,854.0,32
134,855.0,32
134,856.0,32
134,857.0,32
134,858.0,32
134,859.0,32
134,860.0,32
134,861.0,32
134,862.0,32
134,863.0,32
134,864.0,32
134,865.0,32
134,866.0,32
134,867.0,32
134,868.0,32
134,869.0,32
134,870.0,32
134,871.0,32
134,872.0,32
134,873.0,32
134,874.0,32
134,875.0,32
134,876.0,32
134,877.0,32
134,878.0,32
134,879.0,32
134,880.0,32
134,881.0,32
134,882.0,32
134,883.0,32
134,884.0,32
134,885.0,32
134,886.0,32
134,887.0,32
134,888.0,32
134,889.0,32
134,890.0,32
134,891.0,32
134,892.0,32
134,893.0,32
134,894.0,32
134,895.0,32
134,896.0,32
134,897.0,32
134,898.0,32
134,899.0,32
134,900.0,32
134,901.0,32
134,902.0,32
134,903.0,32
134,904.0,32
134,905.0,32
134,906.0,32
134,907.0,32
134,908.0,32
134,909.0,32
134,910.0,32
134,911.0,32
134,912.0,32
134,913.0,32
134,914.0,32
134,915.0,32
134,916.0,32
134,917.0,32
134,918.0,32
134,919.0,32
134,920.0,32
134,921.0,32
134,922.0,32
134,923.0,32
134,924.0,32
134,925.0,32
134,926.0,32
134,927.0,32
134,928.0,32
134,929.0,32
134,930.0,32
134,931.0,32
134,932.0,32
134,933.0,32
134,934.0,32
134,935.0,32
134,936.0,32
134,937.0,32
134,938.0,32
134,939.0,32
134,940.0,32
134,941.0,32
134,942.0,32
134,943.0,32
134,944.0,32
134,945.0,32
134,946.0,32
134,947.0,32
134,948.0,32
134,949.0,32
134,950.0,32
134,951.0,32
134,952.0,32
134,953.0,32
134,954.0,32
134,955.0,32
134,956.0,32
134,957.0,32
134,958.0,32
134,959.0,32
134,960.0,32
134,961.0,32
134,962.0,32
134,963.0,32
134,964.0,32
134,965.0,32
134,966.0,32
134,967.0,32
134,968.0,32
134,969.0,32
134,970.0,32
134,971.0,32
134,972.0,32
134,973.0,32
134,974.0,32
134,975.0,32
134,976.0,32
134,977.0,32
134,978.0,32
134,979.0,32
134,980.0,32
134,981.0,32
134,982.0,32
134,983.0,32
134,984.0,32
134,985.0,32
134,986.0,32
134,987.0,32
134,988.0,32
134,989.0,32
134,990.0,32
134,991.0,32
134,992.0,32
134,993.0,32
134,994.0,32
134,995.0,32
134,996.0,32
134,997.0,32
134,998.0,32
134,999.0,32
134,1000.0,32
134,1001.0,32
134,1002.0,32
134,1003.0,32
134,1004.0,32
134,1005.0,32
134,1006.0,32
134,1007.0,32
134,1008.0,32
134,1009.0,32
134,1010.0,32
134,1011.0,32
134,1012.0,32
134,1013.0,32
134,1014.0,32
134,1015.0,32
134,1016.0,32
134,1017.0,32
134,1018.0,32
134,1019.0,32
134,1020.0,32
134,1021.0,32
134,1022.0,32
134,1023.0,32
134,1024.0,32
134,1025.0,32
134,1026.0,32
134,1027.0,32
134,1028.0,32
134,1029.0,32
134,1030.0,32
134,1031.0,32
134,1032.0,32
134,1033.0,32
134,1034.0,32
134,1035.0,32
134,1036.0,32
134,1037.0,32
134,1038.0,32
134,1039.0,32
134,1040.0,32
134,1041.0,32
134,1042.0,32
134,1043.0,32
134,1044.0,32
134,1045.0,32
134,1046.0,32
134,1047.0,32
134,1048.0,32
134,1049.0,32
134,1050.0,32
134,1051.0,32
134,1052.0,32
134,1053.0,32
134,1054.0,32
134,1055.0,32
134,1056.0,32
134,1057.0,32
134,1058.0,32
134,1059.0,32
134,1060.0,32
134,1061.0,32
134,1062.0,32
134,1063.0,32
134,1064.0,32
134,1065.0,32
134,1066.0,32
134,1067.0,32
134,1068.0,32
134,1069.0,32
134,1070.0,32
134,1071.0,32
134,1072.0,32
134,1073.0,32
134,1074.0,32
134,1075.0,32
134,1076.0,32
134,1077.0,32
134,1078.0,32
134,1079.0,32
134,1080.0,32
134,1081.0,32
134,1082.0,32
134,1083.0,32
134,1084.0,32
134,1085.0,32
134,1086.0,32
134,1087.0,32
134,1088.0,32
134,1089.0,32
134,1090.0,32
134,1091.0,32
134,1092.0,32
134,1093.0,32
134,1094.0,32
134,1095.0,32
134,1096.0,32
134,1097.0,32
134,1098.0,32
134,1099.0,32
134,1100.0,32
134,1101.0,32
134,1102.0,32
134,1103.0,32
134,1104.0,32
134,1105.0,32
134,1106.0,32
134,1107.0,32
134,1108.0,32
134,1109.0,32
134,1110.0,32
134,1111.0,32
134,1112.0,32
134,1113.0,32
134,1114.0,32
134,1115.0,32
134,1116.0,32
134,1117.0,32
134,1118.0,32
134,1119.0,32
134,1120.0,32
134,1121.0,32
134,1122.0,32
134,1123.0,32
134,1124.0,32
134,1125.0,32
134,1126.0,32
134,1127.0,32
134,1128.0,32
134,1129.0,32
134,1130.0,32
134,1131.0,32
134,1132.0,32
134,1133.0,32
134,1134.0,32
134,1135.0,32
134,1136.0,32
134,1137.0,32
134,1138.0,32
134,1139.0,32
134,1140.0,32
134,1141.0,32
134,1142.0,32
134,1143.0,32
134,1144.0,32
134,1145.0,32
134,1146.0,32
134,1147.0,32
134,1148.0,32
134,1149.0,32
134,1150.0,32
134,1151.0,32
134,1152.0,32
134,1153.0,32
134,1154.0,32
134,1155.0,32
134,1156.0,32
134,1157.0,32
134,1158.0,32
134,1159.0,32
134,1160.0,32
134,0.0,32
134,1.0,32
134,2.0,32
134,3.0,32
134,4.0,32
134,5.0,32
134,6.0,32
134,7.0,32
134,8.0,32
134,9.0,32
134,10.0,32
134,11.0,32
134,12.0,32
134,13.0,32
134,14.0,32
134,15.0,32
134,16.0,32
134,17.0,32
134,18.0,32
134,19.0,32
134,20.0,32
134,21.0,32
134,22.0,32
134,23.0,32
134,24.0,32
134,25.0,32
134,26.0,32
134,27.0,32
134,28.0,32
134,29.0,32
134,30.0,32
134,31.0,32
134,32.0,32
134,33.0,32
134,34.0,32
134,35.0,32
134,36.0,32
134,37.0,32
134,38.0,32
134,39.0,32
134,40.0,32
134,41.0,32
134,42.0,32
134,43.0,32
134,44.0,32
134,45.0,32
134,46.0,32
134,47.0,32
134,48.0,32
134,49.0,32
134,50.0,32
134,51.0,32
134,52.0,32
134,53.0,32
134,54.0,32
134,55.0,32
134,56.0,32
134,57.0,32
134,58.0,32
134,59.0,32
134,60.0,32
134,61.0,32
134,62.0,32
134,63.0,32
134,64.0,32
134,65.0,32
134,66.0,32
134,67.0,32
134,68.0,32
134,69.0,32
134,70.0,32
134,71.0,32
134,72.0,32
134,73.0,32
134,74.0,32
134,75.0,32
134,76.0,32
134,77.0,32
134,78.0,32
134,79.0,32
134,80.0,32
134,81.0,32
134,0.0,32
134,1.0,32
134,2.0,32
134,3.0,32
134,4.0,32
134,5.0,32
134,6.0,32
134,7.0,32
134,8.0,32
134,9.0,32
134,10.0,32
134,11.0,32
134,12.0,32
134,13.0,32
134,14.0,32
134,15.0,32
134,16.0,32
134,17.0,32
134,18.0,32
134,19.0,32
134,20.0,32
134,21.0,32
134,22.0,32
134,23.0,32
134,24.0,32
134,25.0,32
134,26.0,32
134,27.0,32
134,28.0,32
134,29.0,32
134,30.0,32
134,31.0,32
134,32.0,32
134,33.0,32
134,34.0,32
