"Steps taken by first ant","Time","Steps taken bt present ant"
0,1.0,0
0,2.0,0
0,3.0,0
0,4.0,0
0,5.0,0
0,6.0,0
0,7.0,0
0,8.0,0
0,9.0,0
0,10.0,0
0,11.0,0
0,12.0,0
0,13.0,0
0,14.0,0
0,15.0,0
0,16.0,0
0,17.0,0
0,18.0,0
0,19.0,0
0,20.0,0
0,21.0,0
0,22.0,0
0,23.0,0
0,24.0,0
0,25.0,0
0,26.0,0
0,27.0,0
0,28.0,0
0,29.0,0
0,30.0,0
0,31.0,0
0,32.0,0
0,33.0,0
0,34.0,0
0,35.0,0
0,36.0,0
0,37.0,0
0,38.0,0
0,39.0,0
0,40.0,0
0,41.0,0
0,42.0,0
0,43.0,0
0,44.0,0
0,45.0,0
0,46.0,0
0,47.0,0
0,48.0,0
0,49.0,0
0,50.0,0
0,51.0,0
0,52.0,0
0,53.0,0
0,54.0,0
0,55.0,0
0,56.0,0
0,57.0,0
0,58.0,0
0,59.0,0
0,60.0,0
0,61.0,0
0,62.0,0
0,63.0,0
0,64.0,0
0,65.0,0
0,66.0,0
0,67.0,0
0,68.0,0
0,69.0,0
0,70.0,0
0,71.0,0
0,72.0,0
0,73.0,0
0,74.0,0
0,75.0,0
0,76.0,0
0,77.0,0
0,78.0,0
0,79.0,0
0,80.0,0
0,81.0,0
0,82.0,0
0,83.0,0
0,84.0,0
0,85.0,0
0,86.0,0
0,87.0,0
0,88.0,0
0,89.0,0
0,90.0,0
0,91.0,0
0,92.0,89
92,93.0,76
92,94.0,72
92,95.0,72
92,96.0,72
92,97.0,61
92,98.0,69
92,99.0,61
92,100.0,53
92,101.0,52
92,102.0,50
92,103.0,49
92,104.0,47
92,105.0,45
92,106.0,43
92,107.0,41
92,108.0,40
92,109.0,40
92,110.0,40
92,111.0,38
92,112.0,36
92,113.0,34
92,114.0,32
92,115.0,32
92,116.0,32
92,117.0,32
92,118.0,32
92,119.0,32
92,120.0,32
92,121.0,32
92,122.0,32
92,123.0,32
92,124.0,32
92,125.0,32
92,126.0,32
92,127.0,32
92,128.0,32
92,129.0,32
92,130.0,32
92,131.0,32
92,132.0,32
92,133.0,32
92,134.0,32
92,135.0,32
92,136.0,32
92,137.0,32
92,138.0,32
92,139.0,32
92,140.0,32
92,141.0,32
92,142.0,32
92,143.0,32
92,144.0,32
92,145.0,32
92,146.0,32
92,147.0,32
92,148.0,32
92,149.0,32
92,150.0,32
92,151.0,32
92,152.0,32
92,153.0,32
92,154.0,32
92,155.0,32
92,156.0,32
92,157.0,32
92,158.0,32
92,159.0,32
92,160.0,32
92,161.0,32
92,162.0,32
92,163.0,32
92,164.0,32
92,165.0,32
92,166.0,32
92,167.0,32
92,168.0,32
92,169.0,32
92,170.0,32
92,171.0,32
92,172.0,32
92,173.0,32
92,174.0,32
92,175.0,32
92,176.0,32
92,177.0,32
92,178.0,32
92,179.0,32
92,180.0,32
92,181.0,32
92,182.0,32
92,183.0,32
92,184.0,32
92,185.0,32
92,186.0,32
92,187.0,32
92,188.0,32
92,189.0,32
92,190.0,32
92,191.0,32
92,192.0,32
92,193.0,32
92,194.0,32
92,195.0,32
92,196.0,32
92,197.0,32
92,198.0,32
92,199.0,32
92,200.0,32
92,201.0,32
92,202.0,32
92,203.0,32
92,204.0,32
92,205.0,32
92,206.0,32
92,207.0,32
92,208.0,32
92,209.0,32
92,210.0,32
92,211.0,32
92,212.0,32
92,213.0,32
92,214.0,32
92,215.0,32
92,216.0,32
92,217.0,32
92,218.0,32
92,219.0,32
92,220.0,32
92,221.0,32
92,222.0,32
92,223.0,32
92,224.0,32
92,225.0,32
92,226.0,32
92,227.0,32
92,228.0,32
92,229.0,32
92,230.0,32
92,231.0,32
92,232.0,32
92,233.0,32
92,234.0,32
92,235.0,32
92,236.0,32
92,237.0,32
92,238.0,32
92,239.0,32
92,240.0,32
92,241.0,32
92,242.0,32
92,243.0,32
92,244.0,32
92,245.0,32
92,246.0,32
92,247.0,32
92,248.0,32
92,249.0,32
92,250.0,32
92,251.0,32
92,252.0,32
92,253.0,32
92,254.0,32
92,255.0,32
92,256.0,32
92,257.0,32
92,258.0,32
92,259.0,32
92,260.0,32
92,261.0,32
92,262.0,32
92,263.0,32
92,264.0,32
92,265.0,32
92,266.0,32
92,267.0,32
92,268.0,32
92,269.0,32
92,270.0,32
92,271.0,32
92,272.0,32
92,273.0,32
92,274.0,32
92,275.0,32
92,276.0,32
92,277.0,32
92,278.0,32
92,279.0,32
92,280.0,32
92,281.0,32
92,282.0,32
92,283.0,32
92,284.0,32
92,285.0,32
92,286.0,32
92,287.0,32
92,288.0,32
92,289.0,32
92,290.0,32
92,291.0,32
92,292.0,32
92,293.0,32
92,294.0,32
92,295.0,32
92,296.0,32
92,297.0,32
92,298.0,32
92,299.0,32
92,300.0,32
92,301.0,32
92,302.0,32
92,303.0,32
92,304.0,32
92,305.0,32
92,306.0,32
92,307.0,32
92,308.0,32
92,309.0,32
92,310.0,32
92,311.0,32
92,312.0,32
92,313.0,32
92,314.0,32
92,315.0,32
92,316.0,32
92,317.0,32
92,318.0,32
92,319.0,32
92,320.0,32
92,321.0,32
92,322.0,32
92,323.0,32
92,324.0,32
92,325.0,32
92,326.0,32
92,327.0,32
92,328.0,32
92,329.0,32
92,330.0,32
92,331.0,32
92,332.0,32
92,333.0,32
92,334.0,32
92,335.0,32
92,336.0,32
92,337.0,32
92,338.0,32
92,339.0,32
92,340.0,32
92,341.0,32
92,342.0,32
92,343.0,32
92,344.0,32
92,345.0,32
92,346.0,32
92,347.0,32
92,348.0,32
92,349.0,32
92,350.0,32
92,351.0,32
92,352.0,32
92,353.0,32
92,354.0,32
92,355.0,32
92,356.0,32
92,357.0,32
92,358.0,32
92,359.0,32
92,360.0,32
92,361.0,32
92,362.0,32
92,363.0,32
92,364.0,32
92,365.0,32
92,366.0,32
92,367.0,32
92,368.0,32
92,369.0,32
92,370.0,32
92,371.0,32
92,372.0,32
92,373.0,32
92,374.0,32
92,375.0,32
92,376.0,32
92,377.0,32
92,378.0,32
92,379.0,32
92,380.0,32
92,381.0,32
92,382.0,32
92,383.0,32
92,384.0,32
92,385.0,32
92,386.0,32
92,387.0,32
92,388.0,32
92,389.0,32
92,390.0,32
92,391.0,32
92,392.0,32
92,393.0,32
92,394.0,32
92,395.0,32
92,396.0,32
92,397.0,32
92,398.0,32
92,399.0,32
92,400.0,32
92,401.0,32
92,402.0,32
92,403.0,32
92,404.0,32
92,405.0,32
92,406.0,32
92,407.0,32
92,408.0,32
92,409.0,32
92,410.0,32
92,411.0,32
92,412.0,32
92,413.0,32
92,414.0,32
92,415.0,32
92,416.0,32
92,417.0,32
92,418.0,32
92,419.0,32
92,420.0,32
92,421.0,32
92,422.0,32
92,423.0,32
92,424.0,32
92,425.0,32
92,426.0,32
92,427.0,32
92,428.0,32
92,429.0,32
92,430.0,32
92,431.0,32
92,432.0,32
92,433.0,32
92,434.0,32
92,435.0,32
92,436.0,32
92,437.0,32
92,438.0,32
92,439.0,32
92,440.0,32
92,441.0,32
92,442.0,32
92,443.0,32
92,444.0,32
92,445.0,32
92,446.0,32
92,447.0,32
92,448.0,32
92,449.0,32
92,450.0,32
92,451.0,32
92,452.0,32
92,453.0,32
92,454.0,32
92,455.0,32
92,456.0,32
92,457.0,32
92,458.0,32
92,459.0,32
92,460.0,32
92,461.0,32
92,462.0,32
92,463.0,32
92,464.0,32
92,465.0,32
92,466.0,32
92,467.0,32
92,468.0,32
92,469.0,32
92,470.0,32
92,471.0,32
92,472.0,32
92,473.0,32
92,474.0,32
92,475.0,32
92,476.0,32
92,477.0,32
92,478.0,32
92,479.0,32
92,480.0,32
92,481.0,32
92,482.0,32
92,483.0,32
92,484.0,32
92,485.0,32
92,486.0,32
92,487.0,32
92,488.0,32
92,489.0,32
92,490.0,32
92,491.0,32
92,492.0,32
92,493.0,32
92,494.0,32
92,495.0,32
92,496.0,32
92,497.0,32
92,498.0,32
92,499.0,32
92,500.0,32
92,501.0,32
92,502.0,32
92,503.0,32
92,504.0,32
92,505.0,32
92,506.0,32
92,507.0,32
92,508.0,32
92,509.0,32
92,510.0,32
92,511.0,32
92,512.0,32
92,513.0,32
92,514.0,32
92,515.0,32
92,516.0,32
92,517.0,32
92,518.0,32
92,519.0,32
92,520.0,32
92,521.0,32
92,522.0,32
92,523.0,32
92,524.0,32
92,525.0,32
92,526.0,32
92,527.0,32
92,528.0,32
92,529.0,32
92,530.0,32
