"Steps taken by first ant","Time","Steps taken bt present ant"
116,663.0,32
116,664.0,32
116,665.0,32
116,666.0,32
116,667.0,32
116,668.0,32
116,669.0,32
116,670.0,32
116,671.0,32
116,672.0,32
116,673.0,32
116,674.0,32
116,675.0,32
116,676.0,32
116,677.0,32
116,678.0,32
116,679.0,32
116,680.0,32
116,681.0,32
116,682.0,32
116,683.0,32
116,684.0,32
116,685.0,32
116,686.0,32
116,687.0,32
116,688.0,32
116,689.0,32
116,690.0,32
116,691.0,32
116,692.0,32
116,693.0,32
116,694.0,32
116,695.0,32
116,696.0,32
116,697.0,32
116,698.0,32
116,699.0,32
116,700.0,32
116,701.0,32
116,702.0,32
116,703.0,32
116,704.0,32
116,705.0,32
116,706.0,32
116,707.0,32
116,708.0,32
116,709.0,32
116,710.0,32
116,711.0,32
116,712.0,32
116,713.0,32
116,714.0,32
116,715.0,32
116,716.0,32
116,717.0,32
116,718.0,32
116,719.0,32
116,720.0,32
116,721.0,32
116,722.0,32
116,723.0,32
116,724.0,32
116,725.0,32
116,726.0,32
116,727.0,32
116,728.0,32
116,729.0,32
116,730.0,32
116,731.0,32
116,732.0,32
116,733.0,32
116,734.0,32
116,735.0,32
116,736.0,32
116,737.0,32
116,738.0,32
116,739.0,32
116,740.0,32
116,741.0,32
116,742.0,32
116,743.0,32
116,744.0,32
116,745.0,32
116,746.0,32
116,747.0,32
116,748.0,32
116,749.0,32
116,750.0,32
116,751.0,32
116,752.0,32
116,753.0,32
116,754.0,32
116,755.0,32
116,756.0,32
116,757.0,32
116,758.0,32
116,759.0,32
116,760.0,32
116,761.0,32
116,762.0,32
116,763.0,32
116,764.0,32
116,765.0,32
116,766.0,32
116,767.0,32
116,768.0,32
116,769.0,32
116,770.0,32
116,771.0,32
116,772.0,32
116,773.0,32
116,774.0,32
116,775.0,32
116,776.0,32
116,777.0,32
116,778.0,32
116,779.0,32
116,780.0,32
116,781.0,32
116,782.0,32
116,783.0,32
116,784.0,32
116,785.0,32
116,786.0,32
116,787.0,32
116,788.0,32
116,789.0,32
116,790.0,32
116,791.0,32
116,792.0,32
116,793.0,32
116,794.0,32
116,795.0,32
116,796.0,32
116,797.0,32
116,798.0,32
116,799.0,32
116,800.0,32
116,801.0,32
116,802.0,32
116,803.0,32
116,804.0,32
116,805.0,32
116,806.0,32
116,807.0,32
116,808.0,32
116,809.0,32
116,810.0,32
116,811.0,32
116,812.0,32
116,813.0,32
116,814.0,32
116,815.0,32
116,816.0,32
116,817.0,32
116,818.0,32
116,819.0,32
116,820.0,32
116,821.0,32
116,822.0,32
116,823.0,32
116,824.0,32
116,825.0,32
116,826.0,32
116,827.0,32
116,828.0,32
116,829.0,32
116,830.0,32
116,831.0,32
116,832.0,32
116,833.0,32
116,834.0,32
116,835.0,32
116,836.0,32
116,837.0,32
116,838.0,32
116,839.0,32
116,840.0,32
116,841.0,32
116,842.0,32
116,843.0,32
116,844.0,32
116,845.0,32
116,846.0,32
116,847.0,32
116,848.0,32
116,849.0,32
116,850.0,32
116,851.0,32
116,852.0,32
116,853.0,32
116,854.0,32
116,855.0,32
116,856.0,32
116,857.0,32
116,858.0,32
116,859.0,32
116,860.0,32
116,861.0,32
116,862.0,32
116,863.0,32
116,864.0,32
116,865.0,32
116,866.0,32
116,867.0,32
116,868.0,32
116,869.0,32
116,870.0,32
116,871.0,32
116,872.0,32
116,873.0,32
116,874.0,32
116,875.0,32
116,876.0,32
116,877.0,32
116,878.0,32
116,879.0,32
116,880.0,32
116,881.0,32
116,882.0,32
116,883.0,32
116,884.0,32
116,885.0,32
116,886.0,32
116,887.0,32
116,888.0,32
116,889.0,32
116,890.0,32
116,891.0,32
116,892.0,32
116,893.0,32
116,894.0,32
116,895.0,32
116,896.0,32
116,897.0,32
116,898.0,32
116,899.0,32
116,900.0,32
116,901.0,32
116,902.0,32
116,903.0,32
116,904.0,32
116,905.0,32
116,906.0,32
116,907.0,32
116,908.0,32
116,909.0,32
116,910.0,32
116,911.0,32
116,912.0,32
116,913.0,32
116,914.0,32
116,915.0,32
116,916.0,32
116,917.0,32
116,918.0,32
116,919.0,32
116,920.0,32
116,921.0,32
116,922.0,32
116,923.0,32
116,924.0,32
116,925.0,32
116,926.0,32
116,927.0,32
116,928.0,32
116,929.0,32
116,930.0,32
116,931.0,32
116,932.0,32
116,933.0,32
116,934.0,32
116,935.0,32
116,936.0,32
116,937.0,32
116,938.0,32
116,939.0,32
116,940.0,32
116,941.0,32
116,942.0,32
116,943.0,32
116,944.0,32
116,945.0,32
116,946.0,32
116,947.0,32
116,948.0,32
116,949.0,32
116,950.0,32
116,951.0,32
116,952.0,32
116,953.0,32
116,954.0,32
116,955.0,32
116,956.0,32
116,957.0,32
116,958.0,32
116,959.0,32
116,960.0,32
116,961.0,32
116,962.0,32
116,963.0,32
116,964.0,32
116,965.0,32
116,966.0,32
116,967.0,32
116,968.0,32
116,969.0,32
116,970.0,32
116,971.0,32
116,972.0,32
116,973.0,32
116,974.0,32
116,975.0,32
116,976.0,32
116,977.0,32
116,978.0,32
116,979.0,32
116,980.0,32
116,981.0,32
116,982.0,32
116,983.0,32
116,984.0,32
116,985.0,32
116,986.0,32
116,987.0,32
116,988.0,32
116,989.0,32
116,990.0,32
116,991.0,32
116,992.0,32
116,993.0,32
116,994.0,32
116,995.0,32
116,996.0,32
116,997.0,32
116,998.0,32
116,999.0,32
116,1000.0,32
116,1001.0,32
116,1002.0,32
116,1003.0,32
116,1004.0,32
116,1005.0,32
116,1006.0,32
116,1007.0,32
116,1008.0,32
116,1009.0,32
116,1010.0,32
116,1011.0,32
116,1012.0,32
116,1013.0,32
116,1014.0,32
116,1015.0,32
116,1016.0,32
116,1017.0,32
116,1018.0,32
116,1019.0,32
116,1020.0,32
116,1021.0,32
116,1022.0,32
116,1023.0,32
116,1024.0,32
116,1025.0,32
116,1026.0,32
116,1027.0,32
116,1028.0,32
116,1029.0,32
116,1030.0,32
116,1031.0,32
116,1032.0,32
116,1033.0,32
116,1034.0,32
116,1035.0,32
116,1036.0,32
116,1037.0,32
116,1038.0,32
116,1039.0,32
116,1040.0,32
116,1041.0,32
116,1042.0,32
116,1043.0,32
116,1044.0,32
116,1045.0,32
116,1046.0,32
116,1047.0,32
116,1048.0,32
116,1049.0,32
116,1050.0,32
116,1051.0,32
116,1052.0,32
116,1053.0,32
116,1054.0,32
116,1055.0,32
116,1056.0,32
116,1057.0,32
116,1058.0,32
116,1059.0,32
116,1060.0,32
116,1061.0,32
116,1062.0,32
116,1063.0,32
116,1064.0,32
116,1065.0,32
116,1066.0,32
116,1067.0,32
116,1068.0,32
116,1069.0,32
116,1070.0,32
116,1071.0,32
116,1072.0,32
116,1073.0,32
116,1074.0,32
116,1075.0,32
116,1076.0,32
116,1077.0,32
116,1078.0,32
116,1079.0,32
116,1080.0,32
116,1081.0,32
116,1082.0,32
116,1083.0,32
116,1084.0,32
116,1085.0,32
116,1086.0,32
116,1087.0,32
116,1088.0,32
116,1089.0,32
116,1090.0,32
116,1091.0,32
116,1092.0,32
116,1093.0,32
116,1094.0,32
116,1095.0,32
116,1096.0,32
116,1097.0,32
116,1098.0,32
116,1099.0,32
116,1100.0,32
116,1101.0,32
116,1102.0,32
116,1103.0,32
116,1104.0,32
116,1105.0,32
116,1106.0,32
116,1107.0,32
116,1108.0,32
116,1109.0,32
116,1110.0,32
116,1111.0,32
116,1112.0,32
116,1113.0,32
116,1114.0,32
116,1115.0,32
116,1116.0,32
116,1117.0,32
116,1118.0,32
116,1119.0,32
116,1120.0,32
116,1121.0,32
116,1122.0,32
116,1123.0,32
116,1124.0,32
116,1125.0,32
116,1126.0,32
116,1127.0,32
116,1128.0,32
116,1129.0,32
116,1130.0,32
116,1131.0,32
116,1132.0,32
116,1133.0,32
116,1134.0,32
116,1135.0,32
116,1136.0,32
116,1137.0,32
116,1138.0,32
116,1139.0,32
116,1140.0,32
116,1141.0,32
116,1142.0,32
116,1143.0,32
116,1144.0,32
116,1145.0,32
116,1146.0,32
116,1147.0,32
116,1148.0,32
116,1149.0,32
116,1150.0,32
116,1151.0,32
116,1152.0,32
116,1153.0,32
116,1154.0,32
116,1155.0,32
116,1156.0,32
116,1157.0,32
116,1158.0,32
116,1159.0,32
116,1160.0,32
116,1161.0,32
116,1162.0,32
116,1163.0,32
116,1164.0,32
116,1165.0,32
116,1166.0,32
116,1167.0,32
116,1168.0,32
116,1169.0,32
116,1170.0,32
116,1171.0,32
116,1172.0,32
116,1173.0,32
116,1174.0,32
116,1175.0,32
116,1176.0,32
116,1177.0,32
116,1178.0,32
116,1179.0,32
116,1180.0,32
116,1181.0,32
116,1182.0,32
116,1183.0,32
116,1184.0,32
116,1185.0,32
116,1186.0,32
116,1187.0,32
116,1188.0,32
116,1189.0,32
116,1190.0,32
116,1191.0,32
116,1192.0,32
116,1193.0,32
116,1194.0,32
116,1195.0,32
116,1196.0,32
116,1197.0,32
116,1198.0,32
116,1199.0,32
116,1200.0,32
116,1201.0,32
116,1202.0,32
116,1203.0,32
116,1204.0,32
116,1205.0,32
116,1206.0,32
116,1207.0,32
116,1208.0,32
116,1209.0,32
116,1210.0,32
116,1211.0,32
116,1212.0,32
116,1213.0,32
116,1214.0,32
116,1215.0,32
116,1216.0,32
116,1217.0,32
116,1218.0,32
116,1219.0,32
116,1220.0,32
116,1221.0,32
116,1222.0,32
116,1223.0,32
116,1224.0,32
116,1225.0,32
116,1226.0,32
116,1227.0,32
116,1228.0,32
116,1229.0,32
116,1230.0,32
116,1231.0,32
116,1232.0,32
116,1233.0,32
116,1234.0,32
116,1235.0,32
116,1236.0,32
116,1237.0,32
116,1238.0,32
116,1239.0,32
116,1240.0,32
116,1241.0,32
116,1242.0,32
116,1243.0,32
116,1244.0,32
116,1245.0,32
116,1246.0,32
116,1247.0,32
116,1248.0,32
116,1249.0,32
116,1250.0,32
116,1251.0,32
116,1252.0,32
116,1253.0,32
116,1254.0,32
116,1255.0,32
116,1256.0,32
116,1257.0,32
116,1258.0,32
116,1259.0,32
116,1260.0,32
116,1261.0,32
116,1262.0,32
116,1263.0,32
116,1264.0,32
116,1265.0,32
116,1266.0,32
116,1267.0,32
116,1268.0,32
116,1269.0,32
116,1270.0,32
116,1271.0,32
116,1272.0,32
116,1273.0,32
116,1274.0,32
116,1275.0,32
116,1276.0,32
116,1277.0,32
116,1278.0,32
116,1279.0,32
116,1280.0,32
116,1281.0,32
116,1282.0,32
116,1283.0,32
116,1284.0,32
116,1285.0,32
116,1286.0,32
116,1287.0,32
116,1288.0,32
116,1289.0,32
116,1290.0,32
116,1291.0,32
116,1292.0,32
116,1293.0,32
116,1294.0,32
116,1295.0,32
116,1296.0,32
116,1297.0,32
116,1298.0,32
116,1299.0,32
116,1300.0,32
116,1301.0,32
116,1302.0,32
116,1303.0,32
116,1304.0,32
116,1305.0,32
116,1306.0,32
116,1307.0,32
116,1308.0,32
116,1309.0,32
116,1310.0,32
116,1311.0,32
116,1312.0,32
116,1313.0,32
116,1314.0,32
116,1315.0,32
116,1316.0,32
116,1317.0,32
116,1318.0,32
116,1319.0,32
116,1320.0,32
116,1321.0,32
116,1322.0,32
116,1323.0,32
116,1324.0,32
116,1325.0,32
116,1326.0,32
116,1327.0,32
116,1328.0,32
116,1329.0,32
116,1330.0,32
116,1331.0,32
116,1332.0,32
116,1333.0,32
116,1334.0,32
116,1335.0,32
116,1336.0,32
116,1337.0,32
116,1338.0,32
116,1339.0,32
116,1340.0,32
116,1341.0,32
116,1342.0,32
116,1343.0,32
116,1344.0,32
116,1345.0,32
116,1346.0,32
116,1347.0,32
116,1348.0,32
116,1349.0,32
116,1350.0,32
116,1351.0,32
116,1352.0,32
116,1353.0,32
116,1354.0,32
116,1355.0,32
116,1356.0,32
116,1357.0,32
116,1358.0,32
116,1359.0,32
116,1360.0,32
116,1361.0,32
116,1362.0,32
116,1363.0,32
116,1364.0,32
116,1365.0,32
116,1366.0,32
116,1367.0,32
116,1368.0,32
116,1369.0,32
116,1370.0,32
116,1371.0,32
116,1372.0,32
116,1373.0,32
116,1374.0,32
116,1375.0,32
116,1376.0,32
116,1377.0,32
116,1378.0,32
116,1379.0,32
116,1380.0,32
116,1381.0,32
116,1382.0,32
116,1383.0,32
116,1384.0,32
116,1385.0,32
116,1386.0,32
116,1387.0,32
116,1388.0,32
116,1389.0,32
116,1390.0,32
116,1391.0,32
116,1392.0,32
116,1393.0,32
116,1394.0,32
116,1395.0,32
116,1396.0,32
116,1397.0,32
116,1398.0,32
116,1399.0,32
116,1400.0,32
116,1401.0,32
116,1402.0,32
