"Steps taken by first ant","Time","Steps taken bt present ant"
156,663.0,33
156,664.0,33
156,665.0,33
156,666.0,33
156,667.0,33
156,668.0,33
156,669.0,33
156,670.0,33
156,671.0,33
156,672.0,33
156,673.0,33
156,674.0,33
156,675.0,33
156,676.0,33
156,677.0,33
156,678.0,33
156,679.0,33
156,680.0,33
156,681.0,33
156,682.0,33
156,683.0,33
156,684.0,33
156,685.0,33
156,686.0,33
156,687.0,33
156,688.0,33
156,689.0,33
156,690.0,33
156,691.0,33
156,692.0,33
156,693.0,33
156,694.0,33
156,695.0,33
156,696.0,33
156,697.0,33
156,698.0,33
156,699.0,33
156,700.0,33
156,701.0,33
156,702.0,33
156,703.0,33
156,704.0,33
156,705.0,33
156,706.0,33
156,707.0,33
156,708.0,33
156,709.0,33
156,710.0,33
156,711.0,33
156,712.0,33
156,713.0,33
156,714.0,33
156,715.0,33
156,716.0,33
156,717.0,33
156,718.0,33
156,719.0,33
156,720.0,33
156,721.0,33
156,722.0,33
156,723.0,33
156,724.0,33
156,725.0,33
156,726.0,33
156,727.0,33
156,728.0,33
156,729.0,33
156,730.0,33
156,731.0,33
156,732.0,33
156,733.0,33
156,734.0,33
156,735.0,33
156,736.0,33
156,737.0,33
156,738.0,33
156,739.0,33
156,740.0,33
156,741.0,33
156,742.0,33
156,743.0,33
156,744.0,33
156,745.0,33
156,746.0,33
156,747.0,33
156,748.0,33
156,749.0,33
156,750.0,33
156,751.0,33
156,752.0,33
156,753.0,33
156,754.0,33
156,755.0,33
156,756.0,33
156,757.0,33
156,758.0,33
156,759.0,33
156,760.0,33
156,761.0,33
156,762.0,33
156,763.0,33
156,764.0,33
156,765.0,33
156,766.0,33
156,767.0,33
156,768.0,33
156,769.0,33
156,770.0,33
156,771.0,33
156,772.0,33
156,773.0,33
156,774.0,33
156,775.0,33
156,776.0,33
156,777.0,33
156,778.0,33
156,779.0,33
156,780.0,33
156,781.0,33
156,782.0,33
156,783.0,33
156,784.0,33
156,785.0,33
156,786.0,33
156,787.0,33
156,788.0,33
156,789.0,33
156,790.0,33
156,791.0,33
156,792.0,33
156,793.0,33
156,794.0,33
156,795.0,33
156,796.0,33
156,797.0,33
156,798.0,33
156,799.0,33
156,800.0,33
156,801.0,33
156,802.0,33
156,803.0,33
156,804.0,33
156,805.0,33
156,806.0,33
156,807.0,33
156,808.0,33
156,809.0,33
156,810.0,33
156,811.0,33
156,812.0,33
156,813.0,33
156,814.0,33
156,815.0,33
156,816.0,33
156,817.0,33
156,818.0,33
156,819.0,33
156,820.0,33
156,821.0,33
156,822.0,33
156,823.0,33
156,824.0,33
156,825.0,33
156,826.0,33
156,827.0,33
156,828.0,33
156,829.0,33
156,830.0,33
156,831.0,33
156,832.0,33
156,833.0,33
156,834.0,33
156,835.0,33
156,836.0,33
156,837.0,33
156,838.0,33
156,839.0,33
156,840.0,33
156,841.0,33
156,842.0,33
156,843.0,33
156,844.0,33
156,845.0,33
156,846.0,33
156,847.0,33
156,848.0,33
156,849.0,33
156,850.0,33
156,851.0,33
156,852.0,33
156,853.0,33
156,854.0,33
156,855.0,33
156,856.0,33
156,857.0,33
156,858.0,33
156,859.0,33
156,860.0,33
156,861.0,33
156,862.0,33
156,863.0,33
156,864.0,33
156,865.0,33
156,866.0,33
156,867.0,33
156,868.0,33
156,869.0,33
156,870.0,33
156,871.0,33
156,872.0,33
156,873.0,33
156,874.0,33
156,875.0,33
156,876.0,33
156,877.0,33
156,878.0,33
156,879.0,33
156,880.0,33
156,881.0,33
156,882.0,33
156,883.0,33
156,884.0,33
